Date,Close
13/05/2020,9650
12/5/2020,9750
11/5/2020,9750
8/5/2020,9625
6/5/2020,9675
5/5/2020,9750
4/5/2020,9700
30/04/2020,9875
29/04/2020,10000
28/04/2020,10025
27/04/2020,9925
24/04/2020,9900
23/04/2020,10150
22/04/2020,10025
21/04/2020,9975
20/04/2020,10075
17/04/2020,10200
16/04/2020,9900
15/04/2020,10175
14/04/2020,10350
13/04/2020,10200
9/4/2020,10100
8/4/2020,9600
7/4/2020,10075
6/4/2020,10250
3/4/2020,10000
2/4/2020,10200
1/4/2020,10150
31/03/2020,10225
30/03/2020,9650
27/03/2020,9975
26/03/2020,9500
24/03/2020,8300
23/03/2020,8350
20/03/2020,8975
19/03/2020,8850
18/03/2020,9325
17/03/2020,9750
16/03/2020,10400
13/03/2020,10975
12/3/2020,10525
11/3/2020,10950
10/3/2020,10775
9/3/2020,10375
6/3/2020,10950
5/3/2020,10950
4/3/2020,10950
3/3/2020,10950
2/3/2020,10150
28/02/2020,10275
27/02/2020,10550
26/02/2020,10825
25/02/2020,10975
24/02/2020,11025
21/02/2020,10950
20/02/2020,11225
19/02/2020,11000
18/02/2020,10850
17/02/2020,10850
14/02/2020,10775
13/02/2020,10800
12/2/2020,10750
11/2/2020,11475
10/2/2020,11575
7/2/2020,11500
6/2/2020,11500
5/2/2020,11500
4/2/2020,11600
3/2/2020,11400
31/01/2020,11375
30/01/2020,11625
29/01/2020,11700
28/01/2020,11625
27/01/2020,11650
24/01/2020,11700
23/01/2020,11700
22/01/2020,11750
21/01/2020,11700
20/01/2020,11600
17/01/2020,11575
16/01/2020,11600
15/01/2020,11475
14/01/2020,11600
13/01/2020,11550
10/1/2020,11525
9/1/2020,11525
8/1/2020,11550
7/1/2020,11500
6/1/2020,11500
3/1/2020,11250
2/1/2020,11150
30/12/2019,11150
27/12/2019,11175
26/12/2019,11275
23/12/2019,11400
20/12/2019,11525
19/12/2019,11425
18/12/2019,11500
17/12/2019,11500
16/12/2019,11350
13/12/2019,11450
12/12/2019,11375
11/12/2019,11450
10/12/2019,11375
9/12/2019,11375
6/12/2019,11425
5/12/2019,11250
4/12/2019,11100
3/12/2019,11400
2/12/2019,11400
29/11/2019,11325
28/11/2019,11325
27/11/2019,11375
26/11/2019,11375
25/11/2019,11400
22/11/2019,11425
21/11/2019,11400
20/11/2019,11425
19/11/2019,11425
18/11/2019,11400
15/11/2019,11400
14/11/2019,11400
13/11/2019,11475
12/11/2019,11400
11/11/2019,11400
8/11/2019,11275
7/11/2019,10800
6/11/2019,11225
5/11/2019,11200
4/11/2019,11350
1/11/2019,11625
31/10/2019,11625
30/10/2019,11675
29/10/2019,11600
28/10/2019,11700
25/10/2019,11425
24/10/2019,11600
23/10/2019,11500
22/10/2019,11425
21/10/2019,11400
18/10/2019,11275
17/10/2019,11550
16/10/2019,11325
15/10/2019,11375
14/10/2019,11600
11/10/2019,11625
10/10/2019,11450
9/10/2019,12000
8/10/2019,12400
7/10/2019,12275
4/10/2019,12225
3/10/2019,12200
2/10/2019,12200
1/10/2019,11925
30/09/2019,12025
27/09/2019,11950
26/09/2019,12000
25/09/2019,11800
24/09/2019,11800
23/09/2019,11875
20/09/2019,11950
19/09/2019,11900
18/09/2019,11875
17/09/2019,11950
16/09/2019,11825
13/09/2019,11600
12/9/2019,11925
11/9/2019,11950
10/9/2019,12025
9/9/2019,11850
6/9/2019,11900
5/9/2019,12000
4/9/2019,12000
3/9/2019,12000
2/9/2019,11975
30/08/2019,12050
29/08/2019,12000
28/08/2019,11825
27/08/2019,11750
26/08/2019,11750
23/08/2019,11775
22/08/2019,11825
21/08/2019,11800
20/08/2019,11900
19/08/2019,11525
16/08/2019,11625
15/08/2019,11500
14/08/2019,11350
13/08/2019,11250
12/8/2019,11275
9/8/2019,11300
8/8/2019,11175
7/8/2019,11225
6/8/2019,10775
5/8/2019,10875
2/8/2019,10850
1/8/2019,10700
31/07/2019,10700
30/07/2019,10625
29/07/2019,10550
26/07/2019,10575
25/07/2019,10700
24/07/2019,10575
23/07/2019,10725
22/07/2019,10650
19/07/2019,10850
18/07/2019,10725
17/07/2019,10625
16/07/2019,10425
15/07/2019,10375
12/7/2019,10275
11/7/2019,10250
10/7/2019,10125
9/7/2019,10100
8/7/2019,10025
5/7/2019,10100
4/7/2019,10100
3/7/2019,10125
2/7/2019,10125
1/7/2019,10125
